5712	K02235.01		FALSE POSITIVE	FALSE POSITIVE	0.861643331	1.5400000e-06	-1.5400000e-06	2454964.807	1.560000e-03	-1.560000e-03	2.43180	0.08720	-0.08720	2.3250e+02	7.000e+00	-7.000e+00	1.88	2.100e-01	-1.600e-01	1613.0			5506.00	164.00	-164.00	4.596	0.071	-0.065	-0.9000	0.3000	-0.3000	282.216460	43.933590	14.614
5713	K02239.01		FALSE POSITIVE	FALSE POSITIVE	12.109762600	1.0310000e-04	-1.0310000e-04	2454973.747	5.890000e-03	-5.890000e-03	10.17400	0.75300	-0.75300	1.1390e+02	4.700e+00	-4.700e+00	1.09	1.300e-01	-1.200e-01	681.0			5437.00	163.00	-163.00	4.547	0.085	-0.076	-0.6400	0.3500	-0.3000	296.428960	39.133759	13.007
5714	K02240.01		FALSE POSITIVE	FALSE POSITIVE	63.909601000	4.9220000e-03	-4.9220000e-03	2454969.672	7.620000e-02	-7.620000e-02	11.85000	3.20000	-3.20000	1.4300e+02	2.890e+01	-2.890e+01	0.76	1.200e-01	-5.000e-02	351.0			5227.00	165.00	-134.00	4.668	0.027	-0.095	-0.6800	0.3400	-0.3000	290.886840	47.326679	14.746
5715	K02244.01		FALSE POSITIVE	FALSE POSITIVE	19.735286800	1.5260000e-04	-1.5260000e-04	2454971.584	6.720000e-03	-6.720000e-03	5.09700	0.32800	-0.32800	3.1940e+02	2.190e+01	-2.190e+01	49.24	1.645e+01	-5.460e+00	743.0			6329.00	169.00	-207.00	4.440	0.054	-0.216	-0.2000	0.2500	-0.3000	295.549190	47.726570	14.689
5716	K07824.01		FALSE POSITIVE	FALSE POSITIVE	0.566799125	4.3030000e-06	-4.3030000e-06	2454964.813	9.220000e-03	-9.220000e-03	3.07200	0.23600	-0.23600	3.0700e+01	1.900e+00	-1.900e+00	0.56	1.800e-01	-6.000e-02	2299.0			6063.00	162.00	-198.00	4.451	0.070	-0.210	-0.0800	0.2500	-0.3000	291.644590	42.722351	13.568
5717	K02135.02		CANDIDATE	CANDIDATE	20.189039600	3.1220000e-04	-3.1220000e-04	2454975.194	9.310000e-03	-9.310000e-03	6.25100	0.29500	-0.29500	1.1210e+02	8.200e+00	-8.200e+00	1.39	2.500e-01	-2.000e-01	794.0			6178.00	111.00	-135.00	4.269	0.125	-0.125	-0.0400	0.1500	-0.1500	296.803440	46.741150	13.573
5718	K03941.01		FALSE POSITIVE	FALSE POSITIVE	1.061935973	1.0430000e-06	-1.0430000e-06	2454964.724	8.600000e-04	-8.600000e-04	3.31770	0.04530	-0.04530	3.3790e+02	4.100e+00	-4.100e+00	24.17	7.940e+00	-2.640e+00	1961.0			6274.00	169.00	-206.00	4.434	0.054	-0.216	-0.1000	0.2500	-0.3000	288.909820	44.608360	14.126
5719	K03942.01		FALSE POSITIVE	FALSE POSITIVE	1.485898163	3.5310000e-06	-3.5310000e-06	2454965.744	1.880000e-03	-1.880000e-03	2.44600	0.10600	-0.10600	2.2460e+02	8.300e+00	-8.300e+00	14.96	1.480e+00	-1.620e+00	1272.0			5088.00	151.00	-136.00	4.559	0.072	-0.048	-0.3600	0.3000	-0.3000	282.548190	41.334431	14.151
5720	K03943.01		CANDIDATE	CANDIDATE	38.576348300	2.0120000e-04	-2.0120000e-04	2455000.857	4.400000e-03	-4.400000e-03	19.86100	0.11400	-0.11400	2.8210e+02	4.200e+00	-4.200e+00	2.05	3.600e-01	-2.200e-01	619.0			6167.00	111.00	-136.00	4.333	0.076	-0.123	0.1200	0.1500	-0.1500	290.872280	43.333000	12.626
5721	K03944.01		FALSE POSITIVE	FALSE POSITIVE	1.845610523	3.5590000e-06	-3.5590000e-06	2454964.806	1.780000e-03	-1.780000e-03	2.33700	0.09590	-0.09590	3.7410e+02	1.370e+01	-1.370e+01	77.83	2.026e+01	-4.728e+01	2502.0			5974.00	209.00	-188.00	3.639	0.697	-0.164	-0.2600	0.3000	-0.2500	298.692020	39.984039	13.809
5722	K04015.01	Kepler-1539 b	CONFIRMED	CANDIDATE	133.303247000	1.3340000e-03	-1.3340000e-03	2455000.760	8.480000e-03	-8.480000e-03	7.34200	0.21700	-0.21700	1.0175e+03	5.790e+01	-5.790e+01	2.67	1.200e-01	-2.400e-01	301.0			5064.00	75.00	-83.00	4.474	0.084	-0.030	0.1800	0.1500	-0.1500	284.219420	44.268539	15.307
5723	K04016.01	Kepler-1540 b	CONFIRMED	CANDIDATE	125.413230200	3.8950000e-04	-3.8950000e-04	2455028.626	2.440000e-03	-2.440000e-03	2.32410	0.08330	-0.08330	1.3450e+03	6.670e+01	-6.670e+01	3.14	8.000e-02	-1.700e-01	266.0			4641.00	74.00	-83.00	4.557	0.049	-0.014	0.1600	0.1500	-0.1500	283.344480	41.201740	14.073
5724	K04017.01		FALSE POSITIVE	FALSE POSITIVE	21.570291700	6.4730000e-04	-6.4730000e-04	2454970.265	2.450000e-02	-2.450000e-02	40.40000	2.50000	-2.50000	1.4870e+02	6.100e+00	-6.100e+00	29.53	8.460e+00	-1.375e+01	888.0			6070.00	181.00	-181.00	3.983	0.472	-0.157	-0.6000	0.3000	-0.2500	297.138240	44.378078	13.860
5725	K04018.01		FALSE POSITIVE	FALSE POSITIVE	0.868723418	2.3410000e-06	-2.3410000e-06	2454965.083	2.430000e-03	-2.430000e-03	1.46170	0.05130	-0.05130	1.9710e+02	1.010e+01	-1.010e+01	1.87	5.500e-01	-3.700e-01	1998.0			5761.00	189.00	-172.00	4.331	0.190	-0.190	-0.2800	0.3000	-0.3000	293.351010	40.059711	14.774
5726	K00266.01	Kepler-508 b	CONFIRMED	CANDIDATE	25.308935660	6.7070000e-05	-6.7070000e-05	2455004.506	2.220000e-03	-2.220000e-03	5.77040	0.07110	-0.07110	1.5370e+02	3.200e+00	-3.200e+00	1.77	2.900e-01	-2.800e-01	710.0			5949.00	106.00	-118.00	4.272	0.120	-0.120	0.1800	0.1500	-0.1500	295.404330	42.981422	11.472
5727	K00065.01		FALSE POSITIVE	FALSE POSITIVE	27.254719930			2455009.529			0.73000																					297.390660	47.223869	11.679
5728	K00383.01		FALSE POSITIVE	FALSE POSITIVE	34.107875190			2455016.569			4.10000																					291.523650	38.405190	13.109
5729	K00860.01		FALSE POSITIVE	FALSE POSITIVE	16.614744210			2455010.048			2.77000																					288.247960	42.107460	15.245
5730	K01789.01		FALSE POSITIVE	FALSE POSITIVE	1.412526202	2.9320000e-06	-2.9320000e-06	2454964.704	1.850000e-03	-1.850000e-03	5.49000	0.10200	-0.10200	1.5030e+02	2.500e+00	-2.500e+00	36.77	8.780e+00	-7.970e+00	3001.0			8468.00	236.00	-355.00	4.114	0.145	-0.145	-0.3000	0.3500	-0.3000	299.382080	40.758141	11.521
5731	K01956.01		FALSE POSITIVE	FALSE POSITIVE	2.759573341	9.5300000e-06	-9.5300000e-06	2454964.714	2.780000e-03	-2.780000e-03	6.99900	0.13200	-0.13200	3.8200e+02	7.000e+00	-7.000e+00	6.42	1.730e+00	-6.900e-01	1198.0			5640.00	152.00	-152.00	4.520	0.058	-0.173	-0.1400	0.3000	-0.3000	298.060700	40.960732	14.618
5732	K01834.01		FALSE POSITIVE	FALSE POSITIVE	3.791882340	5.7300000e-05	-5.7300000e-05	2454967.134	1.200000e-02	-1.200000e-02	2.15000	0.47200	-0.47200	4.1700e+02	8.240e+01	-8.240e+01	1.95	5.700e-01	-1.900e-01	1201.0			6171.00	166.00	-203.00	4.495	0.065	-0.208	-0.4800	0.3000	-0.3000	295.158020	41.047871	14.394
5733	K01995.01		CANDIDATE	CANDIDATE	14.387247290	2.3440000e-05	-2.3440000e-05	2454964.851	1.520000e-03	-1.520000e-03	1.90780	0.06100	-0.06100	1.9141e+03	5.320e+01	-5.320e+01	29.24	7.140e+00	-3.850e+00	725.0			5830.00	177.00	-195.00	4.479	0.094	-0.162	-0.5400	0.3000	-0.3000	284.874540	41.203651	15.264
5734	K01855.01		CANDIDATE	CANDIDATE	58.430264800	3.9140000e-04	-3.9140000e-04	2455001.302	5.340000e-03	-5.340000e-03	7.18000	0.52100	-0.52100	1.8495e+03	9.010e+01	-9.010e+01	3.45	2.600e-01	-3.400e-01	300.0			4338.00	118.00	-131.00	4.643	0.056	-0.024	-0.3400	0.3000	-0.3000	299.621980	41.212509	14.782
5735	K07814.01		FALSE POSITIVE	FALSE POSITIVE	0.566717263			2454964.970			2.60790			1.8500e+01			0.43	1.100e-01	-6.000e-02	2096.0			5544.00	166.00	-150.00	4.438	0.098	-0.182	0.0600	0.2500	-0.3000	291.584080	42.622181	13.724
5736	K02249.01		FALSE POSITIVE	FALSE POSITIVE	13.379358530	8.9300000e-05	-8.9300000e-05	2454973.925	5.980000e-03	-5.980000e-03	8.80900	0.51200	-0.51200	3.5350e+02	1.720e+01	-1.720e+01	6.65	1.070e+00	-2.490e+00	1395.0			6739.00	183.00	-203.00	3.712	0.336	-0.084	-0.5600	0.3500	-0.3000	295.547120	39.861759	12.301
5737	K02251.01		FALSE POSITIVE	FALSE POSITIVE	13.262554230	7.1250000e-05	-7.1250000e-05	2454969.291	4.460000e-03	-4.460000e-03	4.65000	0.21300	-0.21300	9.1640e+02	3.240e+01	-3.240e+01	3.55	1.090e+00	-3.600e-01	766.0			5973.00	189.00	-210.00	4.506	0.052	-0.208	-0.1000	0.3000	-0.3000	299.348850	40.621319	15.380
5738	K02254.01		FALSE POSITIVE	FALSE POSITIVE	20.569657500	1.2170000e-04	-1.2170000e-04	2454973.251	4.850000e-03	-4.850000e-03	4.26300	0.22200	-0.22200	4.0150e+02	2.130e+01	-2.130e+01	28.96	7.850e+00	-2.450e+00	650.0			6098.00	163.00	-200.00	4.562	0.035	-0.196	-0.5000	0.3000	-0.3000	287.803380	40.890228	14.659
5739	K02258.01		FALSE POSITIVE	FALSE POSITIVE	4.523422560	2.9990000e-05	-2.9990000e-05	2454968.469	5.540000e-03	-5.540000e-03	2.53100	0.16700	-0.16700	2.1900e+02	1.640e+01	-1.640e+01	1.70	5.100e-01	-2.000e-01	1195.0			6211.00	196.00	-261.00	4.437	0.062	-0.200	-0.0400	0.2500	-0.3000	298.355130	40.049938	15.146
5740	K03945.01		FALSE POSITIVE	FALSE POSITIVE	0.723947772	2.8130000e-06	-2.8130000e-06	2454965.062	3.210000e-03	-3.210000e-03	2.12500	0.18600	-0.18600	2.4270e+02	1.700e+01	-1.700e+01	52.16	2.802e+01	-3.851e+01	3192.0			5160.00	130.00	-117.00	3.424	1.192	-0.298	-0.7200	0.3000	-0.2500	292.529480	38.282848	13.578
5741	K03946.01	Kepler-1533 b	CONFIRMED	CANDIDATE	308.544422000	1.5470000e-03	-1.5470000e-03	2455129.074	4.030000e-03	-4.030000e-03	18.50300	0.12700	-0.12700	5.8680e+02	1.180e+01	-1.180e+01	3.28	7.500e-01	-3.800e-01	330.0			6325.00	69.00	-88.00	4.274	0.081	-0.150	0.1400	0.1500	-0.2000	295.975560	44.713451	13.215
5742	K03947.01		FALSE POSITIVE	FALSE POSITIVE	0.905679492	1.0210000e-06	-1.0210000e-06	2454965.196	9.390000e-04	-9.390000e-04	2.11640	0.04780	-0.04780	2.2990e+03	4.530e+01	-4.530e+01	35.74	0.000e+00	0.000e+00	1882.0			5780.00			4.438			0.0000	0.0000	0.0000	289.276580	41.259754	13.380
5743	K03947.02		FALSE POSITIVE	FALSE POSITIVE	22.735911000	3.2890000e-04	-3.2890000e-04	2454977.077	1.250000e-02	-1.250000e-02	42.43500	0.70900	-0.70900	2.3110e+03	3.420e+01	-3.420e+01	5.07	0.000e+00	0.000e+00	643.0			5780.00			4.438			0.0000	0.0000	0.0000	289.276580	41.259754	13.380
5744	K03948.01		FALSE POSITIVE	FALSE POSITIVE	0.909310626	2.1300000e-07	-2.1300000e-07	2454964.725	1.900000e-04	-1.900000e-04	3.44110	0.01130	-0.01130	1.2127e+04	3.250e+01	-3.250e+01	48.79	1.385e+01	-5.910e+00	2130.0			6370.00	153.00	-211.00	4.410	0.062	-0.188	-0.1000	0.2500	-0.3000	292.694890	41.336418	14.971
5745	K03949.01		FALSE POSITIVE	FALSE POSITIVE	0.648774274	2.5550000e-06	-2.5550000e-06	2454964.745	3.520000e-03	-3.520000e-03	2.64300	0.10800	-0.10800	2.3100e+02	1.110e+01	-1.110e+01	1.08	1.200e-01	-1.100e-01	1659.0			5026.00	151.00	-151.00	4.557	0.071	-0.065	-0.3000	0.3500	-0.3000	283.752530	40.842369	15.399
5746	K00562.01		FALSE POSITIVE	FALSE POSITIVE	32.632862470			2455010.222			3.08000																					288.636290	42.138191	14.949
5747	K00364.01		CANDIDATE	CANDIDATE	173.928513380			2455056.755			2.64000																					295.872310	42.881149	10.087
5748	K00879.01		FALSE POSITIVE	FALSE POSITIVE	25.643845130			2455010.419			5.05000																					287.991610	42.933769	15.832
5749	K00885.01		FALSE POSITIVE	FALSE POSITIVE	25.585467210			2455010.077			2.28000																					289.118680	43.077389	15.161
5750	K00589.01		FALSE POSITIVE	FALSE POSITIVE	17.477020000	1.2330000e-03	-1.2330000e-03	2455019.557	4.690000e-02	-4.690000e-02	54.52000	2.40000	-2.40000	1.3830e+02	1.750e+01	-1.750e+01	0.93	4.000e-01	-6.000e-02	676.0			6116.00	165.00	-165.00	4.579	0.030	-0.308	-0.8600	0.2800	-0.2800	288.649600	46.597752	14.547
5751	K00594.01		FALSE POSITIVE	FALSE POSITIVE	16.889546930			2455016.156			3.41000																					294.987880	47.219860	14.736
5752	K00962.01		FALSE POSITIVE	FALSE POSITIVE	26.778913910			2455019.210			3.12000																					300.460630	45.013840	14.005
5753	K00973.01		FALSE POSITIVE	FALSE POSITIVE	13.333869850			2455096.789			6.51000																					296.086090	51.127041	9.563
5754	K01026.01		FALSE POSITIVE	FALSE POSITIVE	94.106281630			2455017.991			17.21000																					286.408330	37.426762	14.748
5755	K01027.01		FALSE POSITIVE	FALSE POSITIVE	14.712664080			2455199.023			4.21000																					287.202150	37.948250	15.557
5756	K01131.01		CANDIDATE	CANDIDATE	0.696125302	3.1500000e-07	-3.1500000e-07	2455187.767	3.180000e-04	-3.180000e-04	2.00540	0.02450	-0.02450	1.4966e+04	1.140e+02	-1.140e+02	28.44	3.250e+00	-2.660e+00	1645.0			5245.00	201.00	-182.00	4.594	0.077	-0.056	-0.7600	0.3000	-0.3000	293.539000	44.494919	15.464
5757	K01137.01		FALSE POSITIVE	FALSE POSITIVE	302.388678220	8.5990000e-05	-8.5990000e-05	2455142.187	2.240000e-04	-2.240000e-04	3.12290	0.01380	-0.01380	4.1320e+04	1.710e+02	-1.710e+02	40.73	3.420e+00	-2.750e+00	238.0			5328.00	106.00	-106.00	4.499	0.066	-0.060	0.0000	0.1500	-0.1500	301.709230	44.281792	14.041
5758	K01411.01		CANDIDATE	CANDIDATE	305.076246900	4.6780000e-04	-4.6780000e-04	2455127.068	1.210000e-03	-1.210000e-03	6.25500	0.13600	-0.13600	4.0428e+03	4.330e+01	-4.330e+01	7.82	1.250e+00	-8.400e-01	284.0			5716.00	103.00	-114.00	4.348	0.095	-0.116	0.4000	0.0500	-0.1500	298.995090	45.909512	13.377
5759	K01744.01		FALSE POSITIVE	FALSE POSITIVE	5.243725040	5.5500000e-05	-5.5500000e-05	2454965.723	1.000000e-02	-1.000000e-02	17.13600	0.42700	-0.42700	2.3440e+02	5.500e+00	-5.500e+00	20.41	4.680e+00	-3.110e+00	1017.0			5772.00	157.00	-157.00	4.452	0.126	-0.168	-0.5800	0.3000	-0.3000	291.916020	41.747410	14.579
5760	K01740.01		FALSE POSITIVE	FALSE POSITIVE	18.795269797	1.4300000e-06	-1.4300000e-06	2454971.669	6.140000e-05	-6.140000e-05	9.98160	0.00316	-0.00316	2.8241e+04	9.300e+00	-9.300e+00	30.77	2.710e+00	-2.700e+00	899.0			5623.00	113.00	-113.00	3.925	0.055	-0.045	-0.1200	0.1500	-0.1500	286.830350	42.279202	13.941
5761	K01918.01		FALSE POSITIVE	FALSE POSITIVE	42.262593500	1.4590000e-04	-1.4590000e-04	2454985.313	2.740000e-03	-2.740000e-03	4.46500	0.24800	-0.24800	6.9220e+02	2.630e+01	-2.630e+01	12.62	3.650e+00	-9.100e+00	855.0			5432.00	210.00	-171.00	3.550	0.808	-0.202	0.0400	0.2500	-0.3000	293.936890	42.961559	13.754
5762	K01748.01		FALSE POSITIVE	FALSE POSITIVE	3.549386251	2.9420000e-06	-2.9420000e-06	2454967.247	7.410000e-04	-7.410000e-04	2.43420	0.03490	-0.03490	5.0664e+04	5.770e+02	-5.770e+02	24.15	6.610e+00	-2.840e+00	1142.0			5759.00	172.00	-189.00	4.495	0.075	-0.188	-0.2000	0.3000	-0.3000	286.425990	43.264278	15.895
5763	K01943.01		CANDIDATE	CANDIDATE	29.922081040	6.9000000e-05	-6.9000000e-05	2454979.008	1.810000e-03	-1.810000e-03	2.77160	0.05710	-0.05710	3.4530e+02	1.070e+01	-1.070e+01	3.09	6.700e-01	-8.900e-01	782.0			6127.00	186.00	-186.00	4.055	0.252	-0.108	-0.1200	0.3000	-0.3000	287.236760	43.567211	13.377
5764	K07815.01		FALSE POSITIVE	FALSE POSITIVE	0.566812588	5.5450000e-06	-5.5450000e-06	2454964.797	8.550000e-03	-8.550000e-03	3.59600	0.24900	-0.24900	1.7100e+01	1.500e+00	-1.500e+00	0.71	1.400e-01	-2.300e-01	3089.0			6194.00	167.00	-167.00	3.971	0.287	-0.123	-0.5000	0.3500	-0.2500	291.590700	42.669891	12.756
5765	K02262.01		FALSE POSITIVE	FALSE POSITIVE	9.942218730	5.9410000e-05	-5.9410000e-05	2454966.850	5.320000e-03	-5.320000e-03	2.45300	0.26300	-0.26300	4.8650e+02	4.680e+01	-4.680e+01	19.64	5.770e+00	-2.650e+00	754.0			5213.00	155.00	-155.00	4.434	0.126	-0.273	0.1400	0.2500	-0.2500	298.645050	42.089851	14.129
5766	K02267.01		FALSE POSITIVE	FALSE POSITIVE	9.065573170	2.6260000e-05	-2.6260000e-05	2454968.150	2.360000e-03	-2.360000e-03	1.62080	0.07430	-0.07430	2.4340e+02	1.210e+01	-1.210e+01	1.46	4.200e-01	-1.400e-01	880.0			6075.00	164.00	-182.00	4.510	0.050	-0.200	-0.2800	0.3000	-0.3000	287.791380	42.574108	14.005
5767	K02268.01		FALSE POSITIVE	FALSE POSITIVE	4.943282700	3.8570000e-04	-3.8570000e-04	2454965.858	6.220000e-02	-6.220000e-02	40.01000	3.50000	-3.50000	2.7100e+01	2.100e+00	-2.100e+00	1.21	4.000e-01	-4.500e-01	1739.0			6701.00	184.00	-266.00	3.907	0.294	-0.185	-0.2000	0.2600	-0.3000	290.306460	45.750931	11.833
5768	K02270.01		FALSE POSITIVE	FALSE POSITIVE	7.353908690	5.5020000e-05	-5.5020000e-05	2454965.018	6.570000e-03	-6.570000e-03	2.06100	0.23100	-0.23100	9.2900e+01	1.080e+01	-1.080e+01	2.29	4.400e-01	-7.600e-01	1483.0			6385.00	174.00	-174.00	3.868	0.273	-0.117	-0.0400	0.3000	-0.2500	298.266630	46.412991	12.865
5769	K02275.01		FALSE POSITIVE	FALSE POSITIVE	15.745558600	1.2180000e-04	-1.2180000e-04	2454978.541	6.210000e-03	-6.210000e-03	13.87700	0.18900	-0.18900	1.6110e+02	4.900e+00	-4.900e+00	1.41	4.800e-01	-1.500e-01	743.0			6089.00	163.00	-199.00	4.495	0.054	-0.229	-0.1800	0.3000	-0.3000	293.673610	42.666458	13.276
5770	K07825.01		FALSE POSITIVE	FALSE POSITIVE	0.566796615	6.9960000e-06	-6.9960000e-06	2454964.801	1.740000e-02	-1.740000e-02	1.99900	0.91500	-0.91500	4.7800e+01	7.200e+00	-7.200e+00	0.59	1.700e-01	-6.000e-02	2077.0			5858.00	139.00	-174.00	4.553	0.036	-0.204	-0.2600	0.3000	-0.3000	291.829650	42.737679	15.111
5771	K02135.03	Kepler-361 b	CONFIRMED	CANDIDATE	8.486515820	5.3350000e-05	-5.3350000e-05	2454971.017	4.530000e-03	-4.530000e-03	5.26700	0.13900	-0.13900	1.1080e+02	5.800e+00	-5.800e+00	1.34	2.500e-01	-1.900e-01	1060.0			6178.00	111.00	-135.00	4.269	0.125	-0.125	-0.0400	0.1500	-0.1500	296.803440	46.741150	13.573
5772	K03950.01		FALSE POSITIVE	FALSE POSITIVE	2.189092892	2.3100000e-06	-2.3100000e-06	2454965.083	9.150000e-04	-9.150000e-04	5.11280	0.04360	-0.04360	1.8715e+03	1.480e+01	-1.480e+01	33.45	1.004e+01	-3.360e+00	1446.0			6106.00	181.00	-217.00	4.487	0.050	-0.213	-0.1600	0.2500	-0.3500	285.877080	39.690689	15.741
5773	K03951.01		FALSE POSITIVE	FALSE POSITIVE	2.404353350	1.4830000e-05	-1.4830000e-05	2454966.230	5.740000e-03	-5.740000e-03	4.07000	0.17700	-0.17700	7.0600e+01	3.100e+00	-3.100e+00	3.05	5.400e-01	-1.340e+00	2454.0			6103.00	182.00	-163.00	3.568	0.360	-0.120	-0.2200	0.3500	-0.3000	299.708130	40.921909	13.250
5774	K03952.01		FALSE POSITIVE	FALSE POSITIVE	220.929012100	5.0880000e-04	-5.0880000e-04	2455073.819	1.850000e-03	-1.850000e-03	7.33500	0.21800	-0.21800	2.4565e+03	3.910e+01	-3.910e+01	5.24	1.610e+00	-6.400e-01	299.0			5893.00	159.00	-176.00	4.483	0.065	-0.208	-0.1200	0.3000	-0.3000	296.036680	47.180119	14.707
5775	K03953.01		FALSE POSITIVE	FALSE POSITIVE	3.187751900	1.8200000e-05	-1.8200000e-05	2454967.418	4.370000e-03	-4.370000e-03	14.83600	0.33600	-0.33600	4.5230e+02	6.900e+00	-6.900e+00	19.66	4.870e+00	-2.090e+00	1141.0			5532.00	149.00	-166.00	4.489	0.069	-0.161	0.0000	0.2500	-0.3000	285.370820	47.946499	14.640
5776	K01351.01		FALSE POSITIVE	FALSE POSITIVE	10.723963740	1.2940000e-05	-1.2940000e-05	2455190.149	8.040000e-04	-8.040000e-04	3.84390	0.04140	-0.04140	1.3518e+04	1.270e+02	-1.270e+02	39.84	1.039e+01	-5.590e+00	783.0			5582.00	200.00	-183.00	4.445	0.112	-0.168	-0.2200	0.3000	-0.3000	296.014470	42.422279	15.613
5777	K01195.01		FALSE POSITIVE	FALSE POSITIVE	119.677470000	2.1390000e-03	-2.1390000e-03	2455248.481	1.160000e-02	-1.160000e-02	32.27400	0.59900	-0.59900	3.2541e+03	6.530e+01	-6.530e+01	36.80	1.139e+01	-3.800e+00	379.0			6075.00	189.00	-232.00	4.486	0.050	-0.200	-0.1200	0.2500	-0.3500	291.166750	38.780190	15.933
5778	K01483.01		FALSE POSITIVE	FALSE POSITIVE	185.952632500	1.1580000e-04	-1.1580000e-04	2455121.874	4.600000e-04	-4.600000e-04	3.59640	0.03050	-0.03050	1.1107e+04	8.700e+01	-8.700e+01	50.98	8.190e+00	-5.960e+00	343.0			5813.00	69.00	-87.00	4.330	0.099	-0.121	0.2100	0.1500	-0.1500	289.152400	50.253159	14.305
5779	K00111.04		FALSE POSITIVE	FALSE POSITIVE	103.626509220			2455259.373			6.89000																					287.604610	42.166779	12.596
5780	K01611.01		FALSE POSITIVE	FALSE POSITIVE	41.077590334	1.3830000e-06	-1.3830000e-06	2455006.736	2.660000e-05	-2.660000e-05	6.20583	0.00187	-0.00187	1.3448e+05	3.280e+01	-3.280e+01	23.20	1.010e+00	-9.400e-01	346.0			4451.00	89.00	-89.00	4.654	0.022	-0.022	-0.3000	0.1500	-0.1500	289.075710	51.757439	11.762
5781	K07846.01		CANDIDATE	CANDIDATE	10.599460600	2.2780000e-04	-2.2780000e-04	2454967.833	2.020000e-02	-2.020000e-02	9.48400	0.40300	-0.40300	1.2880e+02	1.290e+01	-1.290e+01	1.28	4.000e-01	-1.400e-01	896.0			6194.00	193.00	-258.00	4.445	0.054	-0.202	0.0700	0.2500	-0.3500	287.812840	43.362549	15.284
5782	K01817.01		FALSE POSITIVE	FALSE POSITIVE	63.934965000	5.7200000e-04	-5.7200000e-04	2454995.845	6.870000e-03	-6.870000e-03	12.71000	0.36700	-0.36700	1.1195e+03	2.930e+01	-2.930e+01	44.59	2.178e+01	-2.178e+01	525.0			5209.00	155.00	-155.00	3.999	0.574	-0.246	0.1000	0.2500	-0.2500	299.593050	43.693089	14.339
5783	K01869.01		FALSE POSITIVE	FALSE POSITIVE	38.476945700	2.1180000e-04	-2.1180000e-04	2454983.569	4.910000e-03	-4.910000e-03	5.82500	0.24700	-0.24700	2.5940e+02	1.110e+01	-1.110e+01	4.79	9.300e-01	-1.720e+00	814.0			6079.00	162.00	-162.00	3.834	0.315	-0.105	-0.3200	0.3500	-0.2500	283.195980	43.890968	13.404
5784	K01951.01	Kepler-1025 b	CONFIRMED	CANDIDATE	37.322872200	1.4180000e-04	-1.4180000e-04	2454985.835	3.260000e-03	-3.260000e-03	7.21460	0.09550	-0.09550	3.0750e+02	8.100e+00	-8.100e+00	35.34	2.240e+00	-8.940e+00	1654.0			4907.00	28.00	-108.00	2.410	0.184	-0.057	0.2100	0.1500	-0.0500	284.510190	43.961658	13.573
5785	K02030.01		FALSE POSITIVE	FALSE POSITIVE	1.664980224	2.1150000e-06	-2.1150000e-06	2454964.684	1.030000e-03	-1.030000e-03	1.74550	0.07370	-0.07370	2.3080e+02	6.500e+00	-6.500e+00	3.68	9.100e-01	-1.370e+00	1921.0			5792.00	158.00	-176.00	4.058	0.357	-0.153	-0.0400	0.3000	-0.3000	296.526820	43.960232	13.831
5786	K01752.01		FALSE POSITIVE	FALSE POSITIVE	16.609490400	1.4120000e-04	-1.4120000e-04	2454980.613	7.150000e-03	-7.150000e-03	3.18900	0.22800	-0.22800	2.7290e+02	2.540e+01	-2.540e+01	1.82	5.600e-01	-2.800e-01	766.0			6047.00	189.00	-210.00	4.395	0.105	-0.195	-0.1600	0.3000	-0.3000	300.439790	43.930729	14.926
5787	K07816.01		FALSE POSITIVE	FALSE POSITIVE	0.566789505	8.6350000e-06	-8.6350000e-06	2454964.831	1.640000e-02	-1.640000e-02	5.83500	0.82800	-0.82800	5.4600e+01	8.100e+00	-8.100e+00	3.37	7.800e-01	-2.600e-01	2038.0			5894.00	159.00	-177.00	4.585	0.040	-0.160	-0.5600	0.3000	-0.3000	291.707210	42.613350	15.456
5788	K02277.01		FALSE POSITIVE	FALSE POSITIVE	2.629826650	2.1500000e-05	-2.1500000e-05	2454965.080	7.420000e-03	-7.420000e-03	6.21300	0.29800	-0.29800	1.2640e+02	6.100e+00	-6.100e+00	17.88	2.710e+00	-4.070e+00	1968.0			6712.00	70.00	-81.00	4.053	0.182	-0.098	-0.1000	0.1500	-0.1500	293.208310	38.003319	13.395
5789	K02284.01		FALSE POSITIVE	FALSE POSITIVE	2.697877490	2.8150000e-05	-2.8150000e-05	2454966.660	9.200000e-03	-9.200000e-03	1.91500	0.32600	-0.32600	1.1680e+02	1.820e+01	-1.820e+01	1.50	4.600e-01	-5.700e-01	1512.0			5609.00	167.00	-150.00	4.114	0.413	-0.177	-0.2200	0.3000	-0.2500	291.693850	38.964069	13.265
5790	K02292.01		FALSE POSITIVE	FALSE POSITIVE	5.233402650	7.2040000e-05	-7.2040000e-05	2454966.146	1.040000e-02	-1.040000e-02	3.24200	0.28400	-0.28400	2.4210e+02	2.170e+01	-2.170e+01	1.15	1.600e-01	-9.000e-02	851.0			5266.00	142.00	-142.00	4.611	0.036	-0.084	-0.2200	0.3000	-0.3000	282.048950	42.871109	15.516
